"geonameid","name","asciiname","alternatenames","latitude","longitude","feature_class","feature_code","country_code","cc2","admin1_code","admin2_code","admin3_code","admin4_code","population","elevation","dem","timezone","modification_date"
5284740,"Bankhead Springs","Bankhead Springs","",32.6498,-116.244,"P","PPL","US","","CA","073","","",0,1010,1015,"America/Los_Angeles","2006-01-15"
5284756,"Fillmore","Fillmore","Fillmor,Filmor,fei er mo er,flmwr  kylyfwrnya,fyl mwr  kalyfrnya,fylmwry,philamora,Филмор,Філлмор,فلمور، کیلیفورنیا,فيلموري,فیل مور، کالیفرنیا,फिलमोर,菲尔莫尔",34.3992,-118.918,"P","PPL","US","","CA",111,"","",15548,139,143,"America/Los_Angeles","2017-03-09"
5284780,"Brazos","Brazos","",38.2082,-122.306,"P","PPL","US","","CA","055","","",0,1,1,"America/Los_Angeles","2006-01-15"
5284782,"Briggs Terrace","Briggs Terrace","",34.2408,-118.227,"P","PPL","US","","CA","037","","",0,727,728,"America/Los_Angeles","2006-01-15"
5284786,"Brooks","Brooks","",38.7416,-122.148,"P","PPL","US","","CA",113,"","",0,104,102,"America/Los_Angeles","2006-01-15"
5284828,"Clarksburg","Clarksburg","Clarksburg,Clarksburgh",38.4205,-121.527,"P","PPL","US","","CA",113,"","",418,3,7,"America/Los_Angeles","2011-05-14"
5284832,"Cool","Cool","Cave Valley,Cool",38.8872,-121.015,"P","PPL","US","","CA","017","","",4100,467,468,"America/Los_Angeles","2017-03-02"
5284860,"Desert Lake","Desert Lake","",35.0025,-117.699,"P","PPL","US","","CA","029","","",0,732,735,"America/Los_Angeles","2006-01-15"
5284880,"Encinal","Encinal","",39.2155,-121.662,"P","PPL","US","","CA",101,"","",0,21,19,"America/Los_Angeles","2006-01-15"
5284896,"Fruitvale","Fruitvale","",35.3833,-119.083,"P","PPL","US","","CA","029","","",0,121,123,"America/Los_Angeles","2006-01-15"
5284902,"Goodyears Bar","Goodyears Bar","Goodyear's Bar,Goodyears Bar,Slaughter's Bar",39.5399,-120.884,"P","PPL","US","","CA","091","","",68,815,825,"America/Los_Angeles","2011-05-14"
5284918,"Hanford Hill","Hanford Hill","Hanford Hill,Hanford Hill Acres",38.1744,-120.404,"P","PPL","US","","CA","009","","",0,1001,1004,"America/Los_Angeles","2006-01-15"
5284938,"Havilah","Havilah","",35.5177,-118.519,"P","PPL","US","","CA","029","","",0,956,959,"America/Los_Angeles","2006-01-15"
5284952,"Hydril","Hydril","",36.0127,-120.098,"P","PPL","US","","CA","031","","",0,319,308,"America/Los_Angeles","2010-02-19"
5284958,"Irwin","Irwin","",37.3969,-120.85,"P","PPL","US","","CA","047","","",0,30,30,"America/Los_Angeles","2006-01-15"
5285000,"Los Guilicos","Los Guilicos","",38.4266,-122.582,"P","PPLX","US","","CA","097","","",0,141,142,"America/Los_Angeles","2018-04-18"
5285018,"Middletown","Middletown","Middle Station,Middleton,Middletown,Midltaun,midalata'una,midorutaun,Мидлтаун,مڈل ٹاؤن، کیلیفورنیا,मिडलटाउन,ミドルタウン",38.7524,-122.615,"P","PPL","US","","CA","033","","",1323,335,336,"America/Los_Angeles","2011-05-14"
5285040,"Natoma","Natoma","",38.6549,-121.181,"P","PPL","US","","CA","067","","",0,51,53,"America/Los_Angeles","2006-01-15"
5285056,"Nutwood","Nutwood","",33.807,-117.95,"P","PPLX","US","","CA","059","","",0,33,37,"America/Los_Angeles","2018-04-18"
5285060,"Palm Grove","Palm Grove","",32.7353,-116.21,"P","PPL","US","","CA","073","","",0,562,554,"America/Los_Angeles","2006-01-15"
5285082,"Penvir","Penvir","",36.5386,-121.484,"P","PPL","US","","CA","053","","",0,35,34,"America/Los_Angeles","2006-01-15"
5285084,"Pettit Place","Pettit Place","Pettit,Pettit Place,Pettitt Ranch",35.6397,-118.618,"P","PPL","US","","CA","029","","",0,1521,1535,"America/Los_Angeles","2006-01-15"
5285100,"Rancho Del Campo","Rancho Del Campo","",32.6017,-116.469,"P","PPL","US","","CA","073","","",0,807,807,"America/Los_Angeles","2006-01-15"
5285104,"Raffetto","Raffetto","",38.8635,-120.441,"P","PPL","US","","CA","017","","",0,1433,1443,"America/Los_Angeles","2006-01-15"
5285106,"San Ysidro","San Ysidro","San Ysidro,Tia Juana",32.552,-117.043,"P","PPLX","US","","CA","073","","",0,17,17,"America/Los_Angeles","2018-04-18"
5285142,"Sheep Ranch","Sheep Ranch","Sheep Ranch,Sheepranch",38.2094,-120.464,"P","PPL","US","","CA","009","","",0,719,727,"America/Los_Angeles","2006-01-15"
5285150,"Sentous","Sentous","",34.0264,-118.372,"P","PPLX","US","","CA","037","","",0,32,37,"America/Los_Angeles","2018-04-18"
5285158,"Shippee","Shippee","Shippee,Shippee Road",39.5399,-121.688,"P","PPL","US","","CA","007","","",0,40,39,"America/Los_Angeles","2006-01-15"
5285164,"Simmler, Santa Margarita","Simmler, Santa Margarita","",35.3524,-119.991,"P","PPLH","US","","CA","079","","",0,624,621,"America/Los_Angeles","2015-03-02"
5285182,"South Taft","South Taft","",35.1347,-119.456,"P","PPL","US","","CA","029","","",2169,310,310,"America/Los_Angeles","2011-05-14"
5285210,"Verona","Verona","",37.6269,-121.881,"P","PPL","US","","CA","001","","",0,96,93,"America/Los_Angeles","2010-02-19"
5285212,"Walteria","Walteria","",33.805,-118.351,"P","PPLX","US","","CA","037","","",0,30,34,"America/Los_Angeles","2018-04-18"
5285214,"Vine Hill","Vine Hill","",38.0085,-122.096,"P","PPL","US","","CA","013","","",3761,9,11,"America/Los_Angeles","2011-05-14"
5285226,"Wilsie","Wilsie","",32.8001,-115.603,"P","PPL","US","","CA","025","","",0,-10,-10,"America/Los_Angeles","2006-01-15"
5285228,"Wheeler Springs","Wheeler Springs","Wheeler Hot Springs,Wheeler Springs,Wheeler's Hot Springs",34.508,-119.291,"P","PPL","US","","CA",111,"","",0,453,461,"America/Los_Angeles","2006-01-15"
5322176,"ARroyo Trailer Park","ARroyo Trailer Park","",35.1194,-120.593,"P","PPLX","US","","CA","079","","",0,35,36,"America/Los_Angeles","2007-02-14"
5322187,"Abbato (historical)","Abbato (historical)","",37.0538,-120.828,"P","PPLQ","US","","CA","047","","",0,36,36,"America/Los_Angeles","2011-12-12"
5322191,"Abbott","Abbott","",39.0205,-121.626,"P","PPL","US","","CA",101,"","",0,13,13,"America/Los_Angeles","2006-01-15"
5322206,"Aberdeen","Aberdeen","Aberdeen,Aberdeen Station,Tibbets",36.978,-118.253,"P","PPL","US","","CA","027","","",0,1193,1194,"America/Los_Angeles","2006-01-15"
5322213,"Abilene","Abilene","",36.1455,-119.054,"P","PPL","US","","CA",107,"","",0,124,127,"America/Los_Angeles","2006-01-15"
5322284,"Acampo","Acampo","",38.1746,-121.279,"P","PPL","US","","CA","077","","",341,16,17,"America/Los_Angeles","2011-05-14"
5322291,"Acebedo","Acebedo","",35.8319,-120.202,"P","PPL","US","","CA","031","","",0,486,488,"America/Los_Angeles","2006-01-15"
5322302,"Acme (historical)","Acme (historical)","Acme (historical),Morrison",35.7869,-116.201,"P","PPLQ","US","","CA","071","","",0,325,331,"America/Los_Angeles","2011-12-12"
5322304,"Acolita","Acolita","",33.0712,-115.185,"P","PPL","US","","CA","025","","",0,84,82,"America/Los_Angeles","2006-01-15"
5322305,"Acorn","Acorn","",34.6528,-120.493,"P","PPL","US","","CA","083","","",0,22,24,"America/Los_Angeles","2006-01-15"
5322316,"Actis","Actis","",34.9586,-118.149,"P","PPL","US","","CA","029","","",0,781,782,"America/Los_Angeles","2006-01-15"
5322317,"Acton","Acton","Akton,Ehkton,aktwn  kalyfrnya,entana,Актон,Эктон,اکتون، کالیفرنیا,ایکٹن، کیلیفورنیا,एन्टन",34.47,-118.197,"P","PPL","US","","CA","037","","",7596,826,830,"America/Los_Angeles","2014-10-08"
5322338,"Adams","Adams","Adams,Adams Springs",38.8563,-122.72,"P","PPL","US","","CA","033","","",0,858,870,"America/Los_Angeles","2006-01-15"
5322377,"Adams Square","Adams Square","",34.1336,-118.241,"P","PPLX","US","","CA","037","","",0,153,156,"America/Los_Angeles","2018-04-18"
5322394,"Adelaida","Adelaida","",35.6455,-120.874,"P","PPL","US","","CA","079","","",0,428,437,"America/Los_Angeles","2010-02-19"
5322400,"Adelanto","Adelanto","Adelanto,a de lan tuo,adellanto,adlantw  kalyfrnya,adylantw,edelanto,Аделанто,آدلانتو، کالیفرنیا,أديلانتو,एडेलान्तो,阿德兰托,아델란토",34.5828,-117.409,"P","PPL","US","","CA","071","","",33166,875,881,"America/Los_Angeles","2017-03-09"
5322426,"Adela","Adela","Adela,Burnett",37.7885,-120.863,"P","PPL","US","","CA","099","","",0,57,54,"America/Los_Angeles","2006-01-15"
5322432,"Adobe Corner","Adobe Corner","",37.426,-122.266,"P","PPL","US","","CA","081","","",0,118,123,"America/Los_Angeles","2006-01-15"
5322479,"Advance","Advance","",36.5158,-118.903,"P","PPL","US","","CA",107,"","",0,412,423,"America/Los_Angeles","2006-01-15"
5322499,"Aerial Acres","Aerial Acres","",35.0877,-117.792,"P","PPL","US","","CA","029","","",0,740,742,"America/Los_Angeles","2006-01-15"
5322508,"Aetna Springs","Aetna Springs","Aetna Springs,Etna Springs",38.6535,-122.483,"P","PPL","US","","CA","055","","",0,236,235,"America/Los_Angeles","2010-02-19"
5322516,"Afton","Afton","",39.4199,-121.966,"P","PPL","US","","CA","021","","",0,22,25,"America/Los_Angeles","2006-01-15"
5322517,"Afton","Afton","",35.0364,-116.38,"P","PPLQ","US","","CA","071","","",0,429,430,"America/Los_Angeles","2013-05-04"
5322538,"Agnew","Agnew","Agnew,Agnew's,Agnews",37.3947,-121.959,"P","PPL","US","","CA","085","","",0,7,5,"America/Los_Angeles","2006-01-15"
5322551,"Agoura","Agoura","Agoura,Agoura Hills,Picture City",34.1431,-118.738,"P","PPL","US","","CA","037","","",20537,281,283,"America/Los_Angeles","2006-01-15"
5322553,"Agoura Hills","Agoura Hills","",34.1364,-118.775,"P","PPL","US","","CA","037","","",20915,513,504,"America/Los_Angeles","2017-03-09"
5322557,"Agra","Agra","",33.3334,-117.5,"P","PPL","US","","CA","073","","",0,51,51,"America/Los_Angeles","2006-01-15"
5322571,"Agua Caliente","Agua Caliente","Agua Caliente,Aqua Caliente",38.3241,-122.488,"P","PPL","US","","CA","097","","",0,47,47,"America/Los_Angeles","2006-01-15"
5322591,"Agua Dulce","Agua Dulce","",34.4964,-118.326,"P","PPL","US","","CA","037","","",3342,770,776,"America/Los_Angeles","2011-05-14"
5322600,"Agua Fria","Agua Fria","Agua Fria,Agua Frio,Lower Agua Fria",37.4849,-120.02,"P","PPL","US","","CA","043","","",0,610,615,"America/Los_Angeles","2006-01-15"
5322601,"Agua Fria","Agua Fria","",34.2389,-117.218,"P","PPLX","US","","CA","071","","",0,1623,1638,"America/Los_Angeles","2018-04-18"
5322636,"Aguanga","Aguanga","",33.4428,-116.865,"P","PPL","US","","CA","065","","",1128,596,592,"America/Los_Angeles","2011-05-14"
5322652,"Ahwahnee","Ahwahnee","Ahwahnee,Awahnee",37.3655,-119.726,"P","PPL","US","","CA","039","","",2246,709,720,"America/Los_Angeles","2011-05-14"
5322655,"Ahwahnee Estates","Ahwahnee Estates","",37.3708,-119.704,"P","PPL","US","","CA","039","","",0,697,695,"America/Los_Angeles","2006-01-15"
5322662,"Ahwin (historical)","Ahwin (historical)","Ahwin (historical),Ajuahuilashmu",34.4603,-120.024,"P","PPLQ","US","","CA","083","","",0,14,18,"America/Los_Angeles","2011-12-12"
5322668,"Ailsa (historical)","Ailsa (historical)","Ailsa (historical),Aliso",34.0667,-117.436,"P","PPLQ","US","","CA","071","","",0,342,340,"America/Los_Angeles","2011-12-12"
5322710,"Akers","Akers","",37.9983,-121.284,"P","PPLX","US","","CA","077","","",0,7,6,"America/Los_Angeles","2018-04-18"
5322714,"Al Tahoe","Al Tahoe","Al Tahoe,Rowlands",38.9418,-119.984,"P","PPLX","US","","CA","017","","",0,1906,1919,"America/Los_Angeles","2006-08-05"
5322719,"Alabama Hill","Alabama Hill","",38.3549,-120.592,"P","PPL","US","","CA","009","","",0,906,910,"America/Los_Angeles","2010-02-14"
5322721,"Alabama Hills","Alabama Hills","",36.5677,-118.09,"P","PPL","US","","CA","027","","",0,1382,1386,"America/Los_Angeles","2006-01-15"
5322737,"Alameda","Alameda","Alameda,Alamida,Alaminta,a la mi da,aelleomida,alamda  kalyfrnya,alameda,alamyda,arameda,Αλαμήντα,Аламеда,Аламида,آلامدا، کالیفرنیا,ألاميدا,अलामेदा,アラメダ,阿拉米達,앨러미다",37.7652,-122.242,"P","PPL","US","","CA","001","","",78630,10,12,"America/Los_Angeles","2017-03-09"
5322738,"Alameda","Alameda","",35.2377,-119.003,"P","PPL","US","","CA","029","","",0,101,102,"America/Los_Angeles","2006-01-15"
5322789,"Alamitos","Alamitos","",37.2505,-121.867,"P","PPLX","US","","CA","085","","",0,57,56,"America/Los_Angeles","2018-04-18"
5322794,"Alamo","Alamo","Alamo,alamw  kalyfrnya,aramo,elamo,Álamo,Аламо,الامو، کالیفرنیا,एलामो,アラモ",37.8502,-122.032,"P","PPL","US","","CA","013","","",14570,79,83,"America/Los_Angeles","2011-05-14"
5322810,"Alamo Oaks","Alamo Oaks","",37.8394,-121.993,"P","PPL","US","","CA","013","","",0,157,159,"America/Los_Angeles","2006-01-15"
5322822,"Alamorio","Alamorio","",32.9792,-115.461,"P","PPL","US","","CA","025","","",0,-40,-42,"America/Los_Angeles","2010-02-19"
5322843,"Alba","Alba","",37.798,-121.04,"P","PPL","US","","CA","077","","",0,30,31,"America/Los_Angeles","2006-01-15"
5322850,"Albany","Albany","Albany,O'Shean's View,Ocean View,Olbani,albany,albany  kalyfrnya,albany  kylyfwrnya,ao bai ni,elbani,olbeoni,Олбани,Олбані,آلبانی، کالیفرنیا,ألباني,البانی، کیلیفورنیا,एल्बानी,奧柏尼,올버니",37.8869,-122.298,"P","PPL","US","","CA","001","","",19735,13,13,"America/Los_Angeles","2017-03-09"
5322866,"Alberhill","Alberhill","Alberhil,Alberhill,Clayton",33.7272,-117.4,"P","PPL","US","","CA","065","","",0,376,371,"America/Los_Angeles","2006-01-15"
5322883,"Albion","Albion","",39.2235,-123.769,"P","PPL","US","","CA","045","","",168,53,54,"America/Los_Angeles","2011-05-14"
5322894,"Albrae","Albrae","Albrae,Albrae Station",37.4955,-121.989,"P","PPLX","US","","CA","001","","",0,3,0,"America/Los_Angeles","2018-04-18"
5322943,"Alder Creek","Alder Creek","Alder Creek,Alders",38.6346,-121.202,"P","PPL","US","","CA","067","","",0,47,48,"America/Los_Angeles","2006-01-15"
5322989,"Alder Springs","Alder Springs","",37.0661,-119.402,"P","PPL","US","","CA","019","","",0,1349,1367,"America/Los_Angeles","2006-01-15"
5322990,"Alder Springs","Alder Springs","Alder Springs,Oriental",39.651,-122.726,"P","PPL","US","","CA","021","","",0,1358,1355,"America/Los_Angeles","2006-01-15"
5322997,"Alderglen Springs","Alderglen Springs","Alder Glen Springs,Alderglen Springs",38.8352,-123.053,"P","PPL","US","","CA","097","","",0,135,152,"America/Los_Angeles","2010-09-05"
5322999,"Aldercroft Heights","Aldercroft Heights","",37.1608,-121.969,"P","PPL","US","","CA","085","","",0,312,307,"America/Los_Angeles","2006-01-15"
5323012,"Alessandro","Alessandro","",33.8861,-117.27,"P","PPL","US","","CA","065","","",0,468,466,"America/Los_Angeles","2006-01-15"
5323036,"Alemandra","Alemandra","",39.1488,-121.688,"P","PPLX","US","","CA",101,"","",0,17,15,"America/Los_Angeles","2018-04-18"
5323043,"Alfac (historical)","Alfac (historical)","",36.0319,-119.308,"P","PPLQ","US","","CA",107,"","",0,85,84,"America/Los_Angeles","2011-12-12"
5323053,"Algerine","Algerine","",37.911,-120.383,"P","PPL","US","","CA",109,"","",0,445,445,"America/Los_Angeles","2006-01-15"
5323056,"Algodon (historical)","Algodon (historical)","",38.9902,-121.543,"P","PPLQ","US","","CA",115,"","",0,16,13,"America/Los_Angeles","2011-12-12"
5323059,"Algoso","Algoso","Algoso,Weed Patch",35.3597,-118.925,"P","PPL","US","","CA","029","","",0,131,132,"America/Los_Angeles","2006-01-15"
5323060,"Alhambra","Alhambra","Al'gambra,Algambra,Alhambra,Alkhambra,a han bu la,alhambra,alhambra  kalyfrnya,alhmra  kylyfwrnya,el'hambra,Алгамбра,Алхамбра,Альгамбра,آلهامبرا، کالیفرنیا,ألهامبرا,الحمرا، کیلیفورنیا,الہامبرا,एल्हाम्ब्रा,阿罕布拉",34.0953,-118.127,"P","PPL","US","","CA","037","","",85551,150,153,"America/Los_Angeles","2017-03-09"
5323111,"Alicia","Alicia","",39.1027,-121.582,"P","PPLX","US","","CA",115,"","",0,18,16,"America/Los_Angeles","2018-04-18"
5323118,"Alico","Alico","",36.5697,-117.963,"P","PPL","US","","CA","027","","",0,1119,1120,"America/Los_Angeles","2006-01-15"
5323120,"Alimur Park Mobile Home Park","Alimur Park Mobile Home Park","",36.9866,-121.962,"P","PPL","US","","CA","087","","",0,38,37,"America/Los_Angeles","2006-01-15"
5323121,"Alisal","Alisal","",36.6791,-121.618,"P","PPLX","US","","CA","053","","",0,27,25,"America/Los_Angeles","2010-02-19"
5323133,"Aliso","Aliso","",33.727,-117.833,"P","PPL","US","","CA","059","","",0,29,31,"America/Los_Angeles","2006-01-15"
5323163,"Aliso Viejo","Aliso Viejo","Aliso Viekho,Aliso Vijekho,alysw fyjw,alysw wyjw  kalyfrnya,eliso bhiyo,ya li suo wei ye he,Алисо Виехо,Алисо Вијехо,آلیسو ویجو، کالیفرنیا,أليسو فيجو,एलिसो भियो,アリソ・ビエホ,亚里索维耶荷",33.565,-117.727,"P","PPL","US","","CA","059","","",50195,143,133,"America/Los_Angeles","2017-03-09"
5323164,"Aliso Village","Aliso Village","",34.0486,-118.228,"P","PPLX","US","","CA","037","","",0,81,86,"America/Los_Angeles","2007-02-14"
5323229,"Alla","Alla","",33.9811,-118.43,"P","PPLX","US","","CA","037","","",0,5,1,"America/Los_Angeles","2018-04-18"
5323238,"Alleghany","Alleghany","",39.4696,-120.843,"P","PPL","US","","CA","091","","",58,1349,1354,"America/Los_Angeles","2011-05-14"
5323241,"Allegro Heights","Allegro Heights","Allegro Heights,Escalona Heights",36.9719,-122.038,"P","PPLX","US","","CA","087","","",0,26,25,"America/Los_Angeles","2010-02-20"
5323242,"Allen","Allen","",38.6171,-120.111,"P","PPL","US","","CA","005","","",0,2473,2488,"America/Los_Angeles","2006-01-15"
5323266,"Allendale","Allendale","",38.4446,-121.943,"P","PPL","US","","CA","095","","",1506,37,36,"America/Los_Angeles","2011-05-14"
5323273,"Allensworth","Allensworth","",35.8636,-119.389,"P","PPL","US","","CA",107,"","",471,64,62,"America/Los_Angeles","2011-05-14"
5323283,"Alliance Redwood","Alliance Redwood","",38.4338,-122.973,"P","PPL","US","","CA","097","","",0,57,83,"America/Los_Angeles","2006-01-15"
5323291,"Allied Gardens","Allied Gardens","",32.7928,-117.079,"P","PPLX","US","","CA","073","","",0,103,103,"America/Los_Angeles","2010-02-20"
5323312,"Alma (historical)","Alma (historical)","",37.1852,-121.987,"P","PPLQ","US","","CA","087","","",0,191,189,"America/Los_Angeles","2011-12-12"
5323346,"Almond","Almond","",33.8589,-117.985,"P","PPL","US","","CA","059","","",0,28,31,"America/Los_Angeles","2006-01-15"
5323360,"Almonte","Almonte","Almonte,Bay Junction,Mill Valley Junction",37.8899,-122.525,"P","PPL","US","","CA","041","","",0,6,2,"America/Los_Angeles","2006-01-15"
5323364,"Aloha Mobile Village","Aloha Mobile Village","",37.3535,-122.013,"P","PPLX","US","","CA","085","","",0,38,37,"America/Los_Angeles","2007-02-14"
5323371,"Alondra Park","Alondra Park","",33.8895,-118.331,"P","PPL","US","","CA","037","","",8592,16,21,"America/Los_Angeles","2011-05-14"
5323376,"Alpaugh","Alpaugh","Alpaugh,Alspaugh",35.8877,-119.487,"P","PPL","US","","CA",107,"","",1026,65,64,"America/Los_Angeles","2011-05-14"
5323397,"Alpha (historical)","Alpha (historical)","",39.3304,-120.782,"P","PPLQ","US","","CA","057","","",0,1260,1267,"America/Los_Angeles","2011-12-12"
5323398,"Alpine Village","Alpine Village","Alphine Village,Alpine Village",38.773,-119.818,"P","PPL","US","","CA","003","","",114,1708,1714,"America/Los_Angeles","2011-05-14"
5323399,"Alpine","Alpine","",34.4301,-118.293,"P","PPLL","US","","CA","037","","",0,868,765,"America/Los_Angeles","2014-08-29"
5323400,"Alpine","Alpine","Alpine,Alpine Junction",39.4363,-123.583,"P","PPL","US","","CA","045","","",0,71,116,"America/Los_Angeles","2006-01-15"
5323401,"Alpine","Alpine","Alpajn,Alpine,Alpine El Capitan,Viejas Stage Stop,Viejas Stop,alpyn  kalyfrnya,elpina,Алпајн,الپین، کالیفرنیا,एल्पिन",32.835,-116.766,"P","PPL","US","","CA","073","","",14236,559,565,"America/Los_Angeles","2011-05-14"
5323402,"Alpine (historical)","Alpine (historical)","",34.4375,-118.337,"P","PPLQ","US","","CA","037","","",0,586,587,"America/Los_Angeles","2011-12-12"
5323437,"Alpine Meadows","Alpine Meadows","Alpine Meadows,Deer Park,Scotts Springs",39.1785,-120.228,"P","PPL","US","","CA","061","","",0,1975,1981,"America/Los_Angeles","2006-01-15"
5323449,"Alpine Village","Alpine Village","",33.6061,-116.47,"P","PPL","US","","CA","065","","",146,1229,1227,"America/Los_Angeles","2006-01-17"
5323451,"Alray","Alray","",34.3283,-117.483,"P","PPL","US","","CA","071","","",0,1042,1046,"America/Los_Angeles","2006-01-15"
5323452,"Alsace","Alsace","",33.9786,-118.416,"P","PPLX","US","","CA","037","","",0,5,13,"America/Los_Angeles","2018-04-18"
5323456,"Alta","Alta","",39.2066,-120.811,"P","PPL","US","","CA","061","","",610,1099,1101,"America/Los_Angeles","2011-05-14"
5323457,"Alta (historical)","Alta (historical)","",32.7798,-116.989,"P","PPLQ","US","","CA","073","","",0,197,200,"America/Los_Angeles","2011-12-12"
5323465,"Alta Hill","Alta Hill","",39.2299,-121.077,"P","PPL","US","","CA","057","","",0,807,816,"America/Los_Angeles","2006-01-15"
5323469,"Alta Loma","Alta Loma","Alta Loma,Ioamosa",34.1222,-117.598,"P","PPLX","US","","CA","071","","",0,420,425,"America/Los_Angeles","2018-04-18"
5323484,"Alta Mesa","Alta Mesa","",37.3988,-122.135,"P","PPLX","US","","CA","085","","",0,32,31,"America/Los_Angeles","2018-04-18"
5323499,"Alta Sierra","Alta Sierra","",35.7313,-118.554,"P","PPL","US","","CA","029","","",7047,1743,1803,"America/Los_Angeles","2016-02-07"
5323500,"Alta Sierra","Alta Sierra","",39.1416,-121.054,"P","PPL","US","","CA","057","","",6911,704,705,"America/Los_Angeles","2011-05-14"
5323503,"Alta Sierra Estates","Alta Sierra Estates","",39.1141,-121.055,"P","PPL","US","","CA","057","","",0,682,689,"America/Los_Angeles","2006-01-15"
5323504,"Alta Sierra Ranches","Alta Sierra Ranches","",39.1043,-121.025,"P","PPL","US","","CA","057","","",0,575,583,"America/Los_Angeles","2006-01-15"
5323507,"Alta Vista","Alta Vista","",37.4127,-118.543,"P","PPL","US","","CA","027","","",0,1399,1399,"America/Los_Angeles","2006-01-15"
5323508,"Alta Vista (historical)","Alta Vista (historical)","",36.055,-118.964,"P","PPLQ","US","","CA",107,"","",0,152,153,"America/Los_Angeles","2011-12-12"
5323517,"Alta Vista Park","Alta Vista Park","",39.2274,-121.067,"P","PPL","US","","CA","057","","",0,802,810,"America/Los_Angeles","2006-01-15"
5323524,"Altacanyada","Altacanyada","Alta Canyada,Altacanyada",34.2222,-118.212,"P","PPL","US","","CA","037","","",0,559,566,"America/Los_Angeles","2006-01-15"
5323525,"Altadena","Altadena","Al'tadena,Altadina,altadena,altadna  kalyfrnya,Алтадина,Альтадена,التادنا، کالیفرنیا,अल्टाडेना",34.1897,-118.131,"P","PPL","US","","CA","037","","",42777,414,420,"America/Los_Angeles","2011-05-14"
5323539,"Alpine Heights","Alpine Heights","Alpine Heights,Alpine Hills",32.8181,-116.781,"P","PPL","US","","CA","073","","",0,570,567,"America/Los_Angeles","2006-01-15"
5323542,"Altaville","Altaville","Altaville,Cherokee Flat,Forks -of-the Road,Low Divide",38.0838,-120.562,"P","PPL","US","","CA","009","","",0,470,469,"America/Los_Angeles","2006-01-15"
5323549,"Alten","Alten","",38.3813,-122.806,"P","PPL","US","","CA","097","","",0,31,30,"America/Los_Angeles","2006-01-15"
5323564,"Altamont","Altamont","Altamont,The Summit",37.7438,-121.663,"P","PPL","US","","CA","001","","",0,225,228,"America/Los_Angeles","2006-01-15"
5323566,"Alum Rock","Alum Rock","",37.3661,-121.827,"P","PPLX","US","","CA","085","","",15536,46,44,"America/Los_Angeles","2018-04-18"
5323618,"Amador City","Amador City","Amador,Amador City,Amadore's Creek,South Amador",38.4194,-120.824,"P","PPL","US","","CA","005","","",189,280,289,"America/Los_Angeles","2017-03-09"
5323631,"Alviso","Alviso","Alviso,Embarcadero De Santa Clara,Embarcadero De Santa Clara De Asis,Port San Jose",37.426,-121.975,"P","PPLX","US","","CA","085","","",0,1,-2,"America/Los_Angeles","2018-04-18"
5323644,"Amanico Ergina Village","Amanico Ergina Village","",37.7824,-122.437,"P","PPLX","US","","CA","075","","",0,41,44,"America/Los_Angeles","2007-02-14"
5323663,"Amber Hills","Amber Hills","",34.1422,-117.209,"P","PPLX","US","","CA","071","","",0,455,460,"America/Los_Angeles","2018-04-18"
5323667,"Ambler Park","Ambler Park","",36.5764,-121.72,"P","PPL","US","","CA","053","","",0,87,85,"America/Los_Angeles","2006-01-15"
5323668,"Amboy","Amboy","",34.5578,-115.744,"P","PPL","US","","CA","071","","",0,192,192,"America/Los_Angeles","2010-02-14"
5323671,"Ambrose (historical)","Ambrose (historical)","",38.0352,-121.95,"P","PPLQ","US","","CA","013","","",0,5,3,"America/Los_Angeles","2011-12-12"
5323694,"American Canyon","American Canyon","Amerikan Kanjon,Amerikan Keniun,Amerikan-Kan'on,amerikana kyan'yana,amrykn knywn  kalyfrnya,amyrykan kanywn,mei li jian xia gu,Американ Канјон,Американ Кениън,Американ-Каньон,أميريكان كانيون,امریکن کنیون، کالیفرنیا,अमेरिकन क्यान्यन,美利堅峽穀,美利堅峽谷",38.1749,-122.261,"P","PPL","US","","CA","055","","",20554,14,12,"America/Los_Angeles","2017-03-09"
5323726,"American Hill (historical)","American Hill (historical)","",39.4838,-120.759,"P","PPLQ","US","","CA","091","","",0,1509,1525,"America/Los_Angeles","2011-12-12"
5323767,"Americana Mobile Home Park","Americana Mobile Home Park","",33.7542,-117.963,"P","PPLX","US","","CA","059","","",0,17,20,"America/Los_Angeles","2007-02-14"
5323781,"Amesti","Amesti","",36.9636,-121.779,"P","PPL","US","","CA","087","","",3478,45,48,"America/Los_Angeles","2011-05-14"
5323792,"Amos","Amos","Amos,Mammoth",33.1181,-115.256,"P","PPL","US","","CA","025","","",0,80,77,"America/Los_Angeles","2006-01-15"
5323795,"Ampere","Ampere","",38.1024,-121.243,"P","PPL","US","","CA","077","","",0,17,14,"America/Los_Angeles","2006-01-15"
5323799,"Amsterdam","Amsterdam","",37.4302,-120.542,"P","PPL","US","","CA","047","","",0,67,68,"America/Los_Angeles","2006-01-15"
